RegionID,RegionName,StateName,Date,Value
394710.0,Jackson,MI,2023-05-31,350.0
394917.0,Niles,MI,2023-05-31,475.0
394873.0,Monroe,MI,2023-05-31,277.0
395163.0,Traverse City,MI,2023-05-31,756.0
394368.0,Battle Creek,MI,2023-05-31,295.0
753890.0,Holland,MI,2023-05-31,307.0
394369.0,Bay City,MI,2023-05-31,287.0
394302.0,Adrian,MI,2023-05-31,256.0
394859.0,Midland,MI,2023-05-31,165.0
394829.0,Marquette,MI,2023-05-31,208.0
394885.0,Mount Pleasant,MI,2023-05-31,279.0
395136.0,Sturgis,MI,2023-05-31,112.0
394431.0,Cadillac,MI,2023-05-31,113.0
753889.0,Hillsdale,MI,2023-05-31,100.0
394482.0,Coldwater,MI,2023-05-31,137.0
394319.0,Alma,MI,2023-05-31,77.0
394384.0,Big Rapids,MI,2023-05-31,174.0
394690.0,Houghton,MI,2023-05-31,123.0
395069.0,Sault Ste. Marie,MI,2023-05-31,116.0
394573.0,Escanaba,MI,2023-05-31,86.0
394708.0,Iron Mountain,MI,2023-05-31,141.0
753901.0,Ludington,MI,2023-05-31,198.0
394320.0,Alpena,MI,2023-05-31,229.0
395078.0,Seattle,WA,2023-05-31,6508.0
395113.0,Spokane,WA,2023-05-31,1393.0
394741.0,Kennewick,WA,2023-05-31,591.0
394937.0,Olympia,WA,2023-05-31,544.0
394412.0,Bremerton,WA,2023-05-31,488.0
395240.0,Yakima,WA,2023-05-31,458.0
394378.0,Bellingham,WA,2023-05-31,575.0
394890.0,Mount Vernon,WA,2023-05-31,282.0
395218.0,Wenatchee,WA,2023-05-31,451.0
394804.0,Longview,WA,2023-05-31,312.0
394882.0,Moses Lake,WA,2023-05-31,200.0
394925.0,Oak Harbor,WA,2023-05-31,294.0
394452.0,Centralia,WA,2023-05-31,227.0
394994.0,Port Angeles,WA,2023-05-31,309.0
394298.0,Aberdeen,WA,2023-05-31,546.0
395092.0,Shelton,WA,2023-05-31,204.0
395199.0,Walla Walla,WA,2023-05-31,154.0
395008.0,Pullman,WA,2023-05-31,100.0
394567.0,Ellensburg,WA,2023-05-31,190.0
753908.0,Othello,WA,2023-05-31,91.0
394865.0,Minneapolis,MN,2023-05-31,7248.0
394543.0,Duluth,MN,2023-05-31,724.0
395030.0,Rochester,MN,2023-05-31,538.0
395118.0,St. Cloud,MN,2023-05-31,376.0
394637.0,Grand Forks,MN,2023-05-31,350.0
394823.0,Mankato,MN,2023-05-31,221.0
394410.0,Brainerd,MN,2023-05-31,377.0
394586.0,Faribault,MN,2023-05-31,113.0
394591.0,Fergus Falls,MN,2023-05-31,263.0
395234.0,Winona,MN,2023-05-31,82.0
395017.0,Red Wing,MN,2023-05-31,86.0
394379.0,Bemidji,MN,2023-05-31,123.0
786259.0,Grand Rapids,MN,2023-05-31,194.0
395228.0,Willmar,MN,2023-05-31,96.0
394354.0,Austin,MN,2023-05-31,101.0
394315.0,Alexandria,MN,2023-05-31,115.0
394948.0,Owatonna,MN,2023-05-31,58.0
394702.0,Hutchinson,MN,2023-05-31,64.0
394310.0,Albert Lea,MN,2023-05-31,82.0
394912.0,New Ulm,MN,2023-05-31,39.0
394830.0,Marshall,MN,2023-05-31,77.0
395239.0,Worthington,MN,2023-05-31,93.0
786257.0,Fairmont,MN,2023-05-31,94.0
394530.0,Denver,CO,2023-05-31,8231.0
394484.0,Colorado Springs,CO,2023-05-31,2409.0
394602.0,Fort Collins,CO,2023-05-31,1277.0
394405.0,Boulder,CO,2023-05-31,1089.0
394645.0,Greeley,CO,2023-05-31,1262.0
395007.0,Pueblo,CO,2023-05-31,838.0
394639.0,Grand Junction,CO,2023-05-31,752.0
753881.0,Glenwood Springs,CO,2023-05-31,397.0
394556.0,Edwards,CO,2023-05-31,336.0
394547.0,Durango,CO,2023-05-31,311.0
394437.0,Ca-¦on City,CO,2023-05-31,335.0
394876.0,Montrose,CO,2023-05-31,661.0
753871.0,Breckenridge,CO,2023-05-31,321.0
394606.0,Fort Morgan,CO,2023-05-31,136.0
753921.0,Steamboat Springs,CO,2023-05-31,125.0
395130.0,Sterling,CO,2023-05-31,106.0
753874.0,Craig,CO,2023-05-31,65.0
394358.0,Baltimore,MD,2023-05-31,5612.0
394660.0,Hagerstown,MD,2023-05-31,632.0
753872.0,California,MD,2023-05-31,235.0
394513.0,Cumberland,MD,2023-05-31,377.0
394554.0,Easton,MD,2023-05-31,113.0
394433.0,Cambridge,MD,2023-05-31,204.0
395121.0,St. Louis,MO,2023-05-31,6217.0
394735.0,Kansas City,MO,2023-05-31,4513.0
395116.0,Springfield,MO,2023-05-31,1769.0
394485.0,Columbia,MO,2023-05-31,386.0
394729.0,Joplin,MO,2023-05-31,588.0
394723.0,Jefferson City,MO,2023-05-31,480.0
395120.0,St. Joseph,MO,2023-05-31,276.0
394441.0,Cape Girardeau,MO,2023-05-31,359.0
